road,count
南投縣南投市自來水廠旁的防汛道路,1
南投縣魚池鄉日月村日月街,1
南投縣南投市小溪橋南端,1
南投縣水里鄉農富村中富街,1
南投縣魚池鄉竹石園土地公廟前,1
南投縣魚池鄉山楂腳巷,1
南投縣中寮鄉紅菜坪高幹27前方,1
南投縣國姓鄉長福村9鄰大長路,1
南投縣魚池鄉向山遊客中心前,1
南投縣竹山鎮-枋坪枝右1二八號,1
南投縣魚池鄉九族高幹18號,1
南投縣草屯鎮中正路，太平路二段,1
南投縣鹿谷鄉鹿谷村中正路,1
南投縣草屯鎮自由街79巷,1
南投縣草屯鎮投1,1
南投縣竹山鎮大鞍里杉林溪公路,1
南投縣名間鄉電桿仁和支112右分4,1
南投縣南投市康壽里建國路,1
南投縣埔里鎮枇杷里青田四街,1
南投縣草屯鎮平等街192巷,1
南投縣草屯鎮新富二街,1
南投縣魚池鄉投131線魚五高幹65K8788CB52電線桿前,1
南投縣魚池鄉魚五高幹41K8889AC02,1
南投縣名間鄉新街村華山街1巷,1
南投縣竹山鎮紫南宮境內大宮街路段,1
南投縣草屯鎮南投縣草屯鎮台14乙線,1
南投縣竹山鎮水哮農路,1
南投縣草屯鎮南埔里富頂路一段,1
南投縣南投市福山里登施路,1
南投縣埔里鎮埔里鎮清新里南興街西安路,1
南投縣名間鄉大埔巷,1
南投縣竹山鎮和育巷249號前T字路,1
南投縣仁愛鄉武嶺停車場,1
南投縣名間鄉電線杆:萬丹枝17,1
南投縣水里鄉新城村水里一路,1
南投縣南投市營南里順溪北路,1
南投縣草屯鎮新庄里稻香路,1
南投縣名間鄉1鄰新厝路,1
南投縣國姓鄉石門村5鄰國姓路,1
南投縣草屯鎮烏溪橋上,1
南投縣竹山鎮??新村一巷,1
南投縣埔里鎮埔里鎮清新里西安路1段,1
南投縣南投市漳和里祖祠路,1
南投縣國姓鄉北原路,1
南投縣草屯鎮炎峰里2鄰中正路,1
南投縣仁愛鄉南投縣仁愛鄉精英村榮華巷,1
南投縣草屯鎮草屯分局後方,1
南投縣竹山鎮產業道路,1
南投縣埔里鎮台21線大學路,1
南投縣埔里鎮愛蘭橋北端及南環路,1
南投縣埔里鎮中台路,1
南投縣國姓鄉縣道133縣4.6公里,1
南投縣竹山鎮中山停車場-路,1
南投縣魚池鄉魚池村新店巷,1
南投縣魚池鄉大雁巷,1
南投縣名間鄉電桿白毫幹104號,1
南投縣名間鄉名間交流道匝道口處,1
南投縣集集鎮廣明里環山街,1
南投縣水里鄉南湖路,1
南投縣埔里鎮愛華街,1
南投縣埔里鎮虎耳一街,1
南投縣南投市投14,1
南投縣南投市同源圳南投農場旁,1
南投縣信義鄉巷,1
南投縣名間鄉赤水村名松路,1
南投縣竹山鎮延平橋頭南端往東埔蚋路,1
南投縣竹山鎮文四國小大門前,1
南投縣國姓鄉長北路,1
南投縣信義鄉和社幹210分10桿前,1
南投縣竹山鎮中正路,1
南投縣南投市三民里建國路,1
南投縣魚池鄉壩堤處,1
南投縣水里鄉光復巷路,1
南投縣魚池鄉米洛克飯店前,1
南投縣草屯鎮隘寮溪東側便道,1
南投縣埔里鎮英二街,1
南投縣南投市工業南九路,1
南投縣鹿谷鄉米堤街,1
南投縣草屯鎮御史里成功路,1
南投縣埔里鎮北門里民權路,1
南投縣國姓鄉長流村長北路,1
南投縣草屯鎮敦和里仁愛街282巷,1
南投縣草屯鎮育才巷,1
南投縣南投市自強一街,1
南投縣名間鄉公崎巷產業道路,1
南投縣竹山鎮竹山第1公墓,1
南投縣埔里鎮建國三巷,1
南投縣集集鎮雞籠巷,1
南投縣埔里鎮鐵山里蘭陽街32巷,1
南投縣竹山鎮水底寮堤防砂石專用道6.3km處,1
南投縣國姓鄉國里,1
南投縣南投市平和里芳美路,1
南投縣國姓鄉福旗巷,1
南投縣埔里鎮薰化里河南路,1
南投縣竹山鎮延平里大慶街,1
南投縣南投市西邊涵洞,1
南投縣埔里鎮北環三巷,1
南投縣名間鄉投44,1
南投縣集集鎮水源路,1
南投縣國姓鄉長流村二十粒道路,1
南投縣草屯鎮富德街,1
南投縣國姓鄉南投縣國姓鄉乾溝村136縣道40.2公里,1
南投縣埔里鎮新興巷路,1
南投縣竹山鎮-延平橋,1
南投縣竹山鎮中山里育英路,1
南投縣竹山鎮雲林新村二路,1
南投縣竹山鎮砂石車運輸大道,1
南投縣名間鄉電桿名間幹116右分21K5981AA21,1
南投縣埔里鎮梅林三街,1
南投縣魚池鄉文武廟附近,1
南投縣埔里鎮北安里三民路,1
南投縣名間鄉電線杆:廈新枝35,1
南投縣國姓鄉中華電信前,1
南投縣仁愛鄉人止關,1
南投縣竹山鎮秀傳醫院前,1
南投縣竹山鎮桂林里,1
南投縣水里鄉福德路,1
南投縣南投市電桿牛角坑枝2K6496BA73號,1
南投縣鹿谷鄉往銀杏森林產業道路,1
南投縣竹山鎮建國6路,1
南投縣南投市南投農場西南端同源圳道路,1
南投縣竹山鎮堤防道路,1
南投縣草屯鎮南投縣草屯鎮省府路,1
南投縣竹山鎮中正里鯉南路,1
南投縣國姓鄉國姓鄉石門村,1
南投縣竹山鎮德興里,1
南投縣名間鄉電桿客庄之17左7前,1
南投縣仁愛鄉臺電長安分11-H2126-EB74電桿處,1
南投縣南投市電桿11274,1
南投縣埔里鎮埔里鎮杷城里東興一街,1
南投縣南投市電桿鳳鳴枝107右3前,1
南投縣埔里鎮埔里鎮清新里南興街,1
南投縣竹山鎮-瓦窯分9號,1
南投縣中寮鄉八仙村永平路,1
南投縣中寮鄉頂城巷產業道路,1
南投縣竹山鎮竹圍里林杞街,1
南投縣魚池鄉電桿金天枝16號,1
南投縣南投市永豐里工業北路,1
南投縣南投市綠美橋北端,1
南投縣竹山鎮和山橋上,1
南投縣信義鄉信義鄉人和村波石連絡道路,1
南投縣竹山鎮坪頂路,1
南投縣竹山鎮竹圍里育英路,1
南投縣魚池鄉武登村,1
南投縣集集鎮電桿古笨枝81古分3-1,1
南投縣名間鄉電桿白毫幹91K6181FD37,1
南投縣仁愛鄉投69,1
南投縣魚池鄉文武巷,1
南投縣中寮鄉東向,1
南投縣竹山鎮紫南宮水濂瀑布前,1
南投縣草屯鎮中山里太平路一段,1
南投縣南投市漳興里彰南路,1
南投縣魚池鄉朝霧橋,1
南投縣南投市南投市向上路,1
南投縣竹山鎮東埔蚋橋旁防汛道路,1
南投縣集集鎮台3丙線,1
南投縣魚池鄉中興停車場前,1
南投縣集集鎮電桿大山枝192,1
南投縣名間鄉皇穹陵紀念花園內,1
南投縣竹山鎮延平國小側門旁,1
南投縣埔里鎮九江街,1
南投縣信義鄉砂石便道信義橋往郡坑溪上游砂石便道5.3公里,1
南投縣信義鄉東埔村,1
南投縣南投市祖祠大橋上,1
南投縣魚池鄉投64,1
南投縣埔里鎮虎山六街,1
南投縣竹山鎮158甲線,1
南投縣竹山鎮左側巷,1
南投縣信義鄉和社二號明隧道,1
南投縣名間鄉電桿廈新幹24K5880EA46,1
南投縣竹山鎮大林巷,1
南投縣名間鄉電線桿,1
南投縣魚池鄉?菜幹180號,1
南投縣南投市下莊巷,1
南投縣國姓鄉147線,1
南投縣集集鎮電桿古苯枝08,1
南投縣魚池鄉九族高幹14號,1
南投縣草屯鎮平學路,1
南投縣國姓鄉國姓村民族街,1
南投縣埔里鎮埔里鎮南昌街,1
南投縣仁愛鄉投,1
南投縣竹山鎮集集大橋南端橋頭,1
南投縣名間鄉中正村車站路,1
南投縣竹山鎮竹山戶政事務所前停車場,1
南投縣南投市綠美橋上,1
南投縣南投市平山里平山二路,1
南投縣埔里鎮臺14線,1
南投縣竹山鎮公正巷,1
南投縣名間鄉水尾巷,1
南投縣南投市新興里工業路,1
南投縣名間鄉新光村,1
南投縣南投市體育場南側門出入口,1
南投縣信義鄉往琉璃光橋方向約1公里,1
南投縣竹山鎮南雲交流道聯外道路,1
南投縣埔里鎮新民街,1
南投縣水里鄉明潭電廠聯外道路,1
南投縣南投市內興里順溪北路,1
南投縣魚池鄉日月村義勇街,1
南投縣竹山鎮-興天宮前,1
南投縣國姓鄉國姓幹64電桿處,1
南投縣國姓鄉長旗巷,1
南投縣南投市福山里猴探井街,1
南投縣信義鄉和社明隧道內,1
南投縣草屯鎮大觀市場停車場內,1
南投縣信義鄉單吉娜明隧道內,1
南投縣埔里鎮巷,1
南投縣南投市家樂福地下停車場入口處,1
南投縣草屯鎮新庄里墩煌路,1
南投縣竹山鎮圳頭巷,1
南投縣南投市康壽里玉井街,1
南投縣南投市信義街50巷,1
南投縣鹿谷鄉鹿谷鄉鹿彰路,1
南投縣埔里鎮北辰街35巷,1
南投縣南投市新興里同源路,1
南投縣名間鄉大庄公墓,1
南投縣草屯鎮草屯國中前,1
南投縣草屯鎮148,1
南投縣竹山鎮大和街合興巷,1
南投縣埔里鎮九芎路,1
南投縣魚池鄉日月潭加油站入口處,1
南投縣南投市內興里大埤路,1
南投縣仁愛鄉紅香支線,1
南投縣草屯鎮炎峰里儒林街,1
南投縣草屯鎮敦和里中興路,1
南投縣南投市嘉和里府南二路,1
南投縣南投市信義街20巷,1
南投縣名間鄉同源圳,1
南投縣竹山鎮瑞山巷,1
南投縣名間鄉電線桿編號,1
南投縣仁愛鄉親松聯外道路,1
南投縣竹山鎮竹圍里集山路三段,1
南投縣草屯鎮下坪林枝32號,1
南投縣埔里鎮英三街,1
南投縣草屯鎮草屯鎮太平路一段,1
南投縣南投市中興高中對面,1
南投縣仁愛鄉投仁農47線,1
南投縣集集鎮臺16線集鹿路,1
南投縣埔里鎮房里里三勰路,1
南投縣鹿谷鄉秀峰幹30號,1
南投縣國姓鄉永興街,1
南投縣仁愛鄉峰林路,1
南投縣魚池鄉魚池街322巷,1
南投縣竹山鎮秀林里13鄰中坑路,1
南投縣草屯鎮新庄里日新街71巷,1
南投縣國姓鄉投80,1
南投縣信義鄉人倫橋上,1
南投縣竹山鎮-仁美大橋,1
南投縣信義鄉東埔村一鄰往沙里,1
南投縣中寮鄉崁頂村永平路,1
南投縣水里鄉益則路,1
南投縣名間鄉同源圳電表編號,1
南投縣竹山鎮正欣汽車修配廠前,1
南投縣名間鄉田豐國小旁產業道路,1
南投縣埔里鎮虎耳二街,1
南投縣埔里鎮北安里六合路,1
南投縣埔里鎮民族四街,1
南投縣國姓鄉港寮枝18前,1
南投縣南投市祖師大橋,1
南投縣草屯鎮北投里博愛路,1
南投縣埔里鎮水裡巷,1
南投縣草屯鎮民權東街106號路,1
南投縣信義鄉臺21線,1
南投縣草屯鎮新莊里芬草路二段,1
南投縣草屯鎮新富二街91號旁路,1
南投縣水里鄉農富村太平街,1
南投縣竹山鎮坊坪巷,1
南投縣南投市聖玄堂,1
南投縣埔里鎮史港里西安路三段,1
南投縣中寮鄉中寮鄉龍岩村龍南路,1
南投縣名間鄉新民村,1
南投縣竹山鎮竹山里前山路一段,1
南投縣國姓鄉長友巷,1
南投縣南投市中興新村省府路,1
南投縣鹿谷鄉南投縣鹿谷鄉竹林村羊彎巷,1
南投縣草屯鎮玉峰里玉峰街明正巷,1
南投縣魚池鄉武登村集里路,1
南投縣國姓鄉中正路二段,1
南投縣竹山鎮延和里大和街133巷,1
南投縣埔里鎮忠孝一路,1
南投縣中寮鄉投17-1縣電桿,1
南投縣草屯鎮中山里和平街56巷,1
南投縣集集鎮吳厝里育才街水源巷,1
南投縣魚池鄉明潭國中校門口,1
南投縣南投市祖師橋上限速50公里,1
南投縣南投市康壽里中山街,1
南投縣竹山鎮下坪里下坪路段,1
南投縣名間鄉路,1
南投縣名間鄉田仔巷,1
南投縣草屯鎮中山街133巷,1
南投縣魚池鄉中油加油站入口處,1
南投縣集集鎮文心街291巷,1
南投縣埔里鎮枇杷里青田街,1
南投縣埔里鎮樹人一街243巷,1
南投縣竹山鎮枋枰巷,1
南投縣集集鎮楓林枝10,1
南投縣魚池鄉明德街,1
南投縣南投市防汛道路,1
南投縣南投市復興龍井街,1
南投縣南投市產業道路,1
南投縣國姓鄉台14縣42.8k處,1
南投縣南投市東山里中興路,1
南投縣名間鄉24-1號,1
南投縣竹山鎮向學街,1
南投縣名間鄉名水路三段,1
南投縣草屯鎮旁路,1
南投縣埔里鎮泰安里民族四街,1
南投縣草屯鎮草屯鎮民權西路,1
南投縣草屯鎮南投縣草屯鎮成功路,1
南投縣鹿谷鄉投55-1線,1
南投縣南投市省府圓環前,1
南投縣埔里鎮牛眠路,1
南投縣鹿谷鄉鹿谷村中正路一段,1
南投縣信義鄉投63線,1
南投縣南投市南投交流道南下匝道,1
南投縣南投市嘉興里樂利路,1
南投縣草屯鎮大成街58巷,1
南投縣魚池鄉東空高枝13號,1
南投縣仁愛鄉普羅旺斯莊園,1
南投縣草屯鎮富寮里宅內街236巷,1
南投縣埔里鎮虎頭山飛行傘基地往中山路一段,1
南投縣埔里鎮籃城六巷,1
南投縣仁愛鄉溪門巷,1
南投縣名間鄉彰集路,1
南投縣名間鄉電線杆:二重埔枝12,1
南投縣南投市圓環,1
南投縣南投市中興省府圓環,1
南投縣南投市同源圳旁道路,1
南投縣草屯鎮碧洲路,1
南投縣國姓鄉台14縣45.3k處,1
南投縣名間鄉新民村南雲路,1
南投縣草屯鎮芬草路1段,1
南投縣仁愛鄉界山巷,1
南投縣水里鄉水里一路,1
南投縣仁愛鄉台14?82.4公里右轉龍山巷,1
南投縣水里鄉上安村水信路三段,1
南投縣信義鄉羅筆路,1
南投縣鹿谷鄉投151線,1
南投縣信義鄉雙龍國小下方200公尺處,1
南投縣名間鄉看天橋附近,1
南投縣國姓鄉南投縣國姓鄉福龜村台14線,1
南投縣草屯鎮電桿石灼巷,1
南投縣集集鎮廣明里文心街,1
南投縣水里鄉民權巷,1
南投縣草屯鎮墩和里成功路一段,1
南投縣竹山鎮田仔里大林巷,1
南投縣集集鎮投27縣道,1
南投縣南投市祖祠橋東側,1
南投縣南投市圓環〈彰化銀行前〉,1
南投縣草屯鎮日新街277巷,1
南投縣名間鄉南投縣名間鄉仁和村山腳巷,1
南投縣國姓鄉石門村13鄰中興路,1
南投縣竹山鎮和育巷73號右側路,1
南投縣南投市省府圓環附近,1
南投縣草屯鎮新豐里墩煌路三段,1
南投縣集集鎮自行車道路,1
南投縣仁愛鄉大安路,1
南投縣竹山鎮竹山文化園區產業道路,1
南投縣草屯鎮仁愛街育德巷,1
南投縣草屯鎮慧音街,1
南投縣鹿谷鄉廣興村光復路,1
南投縣信義鄉望信巷,1
南投縣草屯鎮民權東街106號附近路,1
南投縣竹山鎮大林巷投49-1線,1
南投縣草屯鎮新莊里博愛路,1
南投縣埔里鎮埔里鎮北門里中山路2段,1
南投縣草屯鎮敦和里信義街193巷,1
南投縣竹山鎮大明路段,1
南投縣中寮鄉清水國小斜坡校道,1
南投縣仁愛鄉外環道,1
南投縣國姓鄉國姓村永興街,1
南投縣埔里鎮史港橋旁防汛道路,1
南投縣集集鎮中華電信電桿投集長話295之6右分1-1前,1
南投縣集集鎮隘寮里共和巷,1
南投縣埔里鎮南投縣埔里鎮南安路,1
南投縣名間鄉電桿田仔支73左3,1
南投縣竹山鎮福興里鯉南路段,1
南投縣名間鄉名間鄉立體停車場旁路,1
南投縣竹山鎮大仁路集山路三段,1
南投縣名間鄉電桿榮民枝14k6069hc71,1
南投縣名間鄉電桿三崙枝196號,1
南投縣竹山鎮-桂林里S54號路,1
南投縣信義鄉地利往雙龍村聯外道路,1
南投縣魚池鄉投131縣7.05公里,1
南投縣魚池鄉中油加油站前,1
南投縣草屯鎮隘寮溪便道,1
南投縣埔里鎮北門里仁愛路,1
南投縣南投市南投市軍功路,1
南投縣草屯鎮中正里和平街56巷,1
南投縣南投市武當宮,1
南投縣南投市貓羅溪208k北上外側車道,1
南投縣草屯鎮芬草路2段,1
南投縣竹山鎮前方100公尺T字路,1
南投縣名間鄉同源圳專用道路,1
南投縣南投市大埤街,1
南投縣名間鄉車站路,1
南投縣名間鄉同源圳自行車道,1
南投縣名間鄉同源圳虎新枝4k5979ac19電線桿,1
南投縣竹山鎮竹山日竹山路,1
南投縣草屯鎮芬草,1
南投縣國姓鄉石門村8鄰國姓路,1
南投縣名間鄉名間鄉新民村,1
南投縣魚池鄉臺21甲線,1
南投縣草屯鎮明正里中山街375巷,1
南投縣魚池鄉投69道路,1
南投縣埔里鎮埔里鎮樹人路,1
南投縣草屯鎮玉峰里青雲街,1
南投縣魚池鄉向山遊客中心臨時停車場旁,1
南投縣草屯鎮建興五街,1
南投縣魚池鄉日月村豐年街,1
南投縣仁愛鄉中正村光明路,1
南投縣竹山鎮山崇里,1
南投縣竹山鎮番仔田產業道路,1
南投縣草屯鎮山腳里信洋東街,1
南投縣鹿谷鄉砂石車運輸道路,1
南投縣南投市涵洞前,1
南投縣魚池鄉日月村中山路,1
南投縣竹山鎮中崎里南雲橋左側水防道路,1
南投縣國姓鄉國姓鄉台14線,1
南投縣鹿谷鄉白茅林農路,1
南投縣竹山鎮延平橋南下內側車道,1
南投縣魚池鄉田螺橋旁,1
南投縣南投市漳興國小前,1
南投縣草屯鎮中山街456巷,1
南投縣國姓鄉133線,1
南投縣南投市坪林橋,1
南投縣南投市中興圓環內,1
南投縣埔里鎮泰安里民族路,1
南投縣水里鄉車埕村光復街,1
南投縣草屯鎮新厝里富林路一段,1
南投縣南投市府南2路,1
南投縣南投市信義街3巷,1
南投縣草屯鎮勝和街,1
南投縣魚池鄉中山,1
南投縣名間鄉溪底枝8北10公尺處,1
南投縣竹山鎮桂林里下橫街,1
南投縣集集鎮山腳巷路段,1
南投縣水里鄉投61線,1
南投縣埔里鎮清新里育英六街,1
南投縣名間鄉濁水溪北端防汛道路,1
南投縣魚池鄉水尾巷,1
南投縣埔里鎮大同一街,1
南投縣中寮鄉投17線,1
南投縣竹山鎮延平里菜園路二段,1
南投縣竹山鎮下橫街菜園路,1
南投縣仁愛鄉翠華段部落下方250公尺處,1
南投縣仁愛鄉投仁農47線2.5公里產業道路,1
南投縣草屯鎮中正里太平路二段,1
南投縣埔里鎮中山三路,1
南投縣埔里鎮合成里台21線,1
南投縣草屯鎮石灼巷,1
南投縣魚池鄉中油加油站入口前,1
南投縣埔里鎮蘭陽街72巷,1
南投縣魚池鄉東光村慶隆巷6號後方道路,1
南投縣草屯鎮加老里墩煌路四段,1
南投縣草屯鎮御史里僑光街71巷,1
南投縣南投市忠孝五街,1
南投縣魚池鄉大雁村台21線路,1
南投縣名間鄉萬丹橋頭前,1
南投縣名間鄉山腳路,1
南投縣南投市振興巷,1
南投縣信義鄉十甲農路,1
南投縣草屯鎮加老里敦煌路,1
南投縣南投市營南里營南路,1
南投縣南投市'彰南路,1
南投縣南投市三和里彰南路一段,1
南投縣南投市'彰南路三段,1
南投縣南投市康壽里彰南路,1
南投縣南投市'彰南路3段,1
南投縣信義鄉豐丘村高平路,1
南投縣竹山鎮建國四路,1
南投縣埔里鎮興華二街,1
南投縣南投市南崗2路,1
南投縣埔里鎮明德一街,1
南投縣南投市南投交流道,1
南投縣埔里鎮大湳里新興巷,1
南投縣國姓鄉國姓村2鄰中興路,1
南投縣竹山鎮雲林,1
南投縣南投市三和里三和2路,1
南投縣埔里鎮清新里開南路,1
南投縣埔里鎮大城里鐵山路,1
南投縣南投市新興里成功南路,1
南投縣南投市文化文林路,1
南投縣水里鄉永豐村水信路一段,1
南投縣名間鄉新光村大廈路,1
南投縣水里鄉頂崁村?崙路,1
南投縣水里鄉新興村投131線,1
南投縣埔里鎮忠孝三路,1
南投縣草屯鎮貓羅溪橋上路,1
南投縣南投市中山公園前,1
南投縣竹山鎮中山里新和街,1
南投縣埔里鎮杷城里河南路,1
南投縣南投市投21線,1
南投縣名間鄉同源圳幹線,1
南投縣竹山鎮149甲線,1
南投縣埔里鎮杷城里東興一街,1
南投縣竹山鎮名竹大橋砂石專用道口,1
南投縣竹山鎮羊灣巷,1
南投縣集集鎮縣139線,1
南投縣仁愛鄉大同村信義巷,1
南投縣國姓鄉台136縣40.8K處,1
南投縣名間鄉松山村松山街50巷,1
南投縣草屯鎮台76線,1
南投縣埔里鎮南門里隆生路,1
南投縣集集鎮隘寮里隘埔巷,1
南投縣鹿谷鄉山豬湖產業道路,1
南投縣國姓鄉乾溝村乾峰橋頭路,1
南投縣信義鄉坪瀨林道2.9K處,1
南投縣南投市光華里光華五路,1
南投縣草屯鎮敦和里芬草路,1
南投縣名間鄉中庄巷,1
南投縣埔里鎮清新里忠孝路,1
南投縣竹山鎮大明,1
南投縣南投市南崗工業區路,1
南投縣信義鄉雙龍村光復巷,1
南投縣草屯鎮敦和里省府路,1
南投縣魚池鄉大林村金天巷,1
南投縣集集鎮洞角巷,1
南投縣水里鄉縣147線,1
南投縣南投市嘉和里文化南路,1
南投縣魚池鄉大林村,1
南投縣埔里鎮覆金路,1
南投縣竹山鎮竹圍里竹圍巷,1
南投縣埔里鎮東門里中山路二段,1
南投縣南投市大埤街30巷,1
南投縣南投市南投市平山一路,1
南投縣鹿谷鄉竹林村大崙山區產業道路,1
南投縣埔里鎮鐵山里愛蘭路,1
南投縣草屯鎮坪頂里富頂路一段,1
南投縣草屯鎮御史里溪南路,1
南投縣草屯鎮炎峰里東山路,1
南投縣中寮鄉初中街,1
南投縣鹿谷鄉竹林村新庄巷,1
南投縣埔里鎮東門里東華路3段,1
南投縣草屯鎮炎峰里平等街,1
南投縣水里鄉城中村中山路二段,1
南投縣草屯鎮敦和里信義街303巷,1
南投縣竹山鎮雲林里大勇路,1
南投縣南投市中興新村,1
南投縣草屯鎮中原里玉屏巷,1
南投縣信義鄉同和巷,1
南投縣南投市嘉和里嘉和二路,1
南投縣埔里鎮水頭里珠生路,1
南投縣國姓鄉南港村龍南產業道路,1
南投縣水里鄉新城村名水路一段,1
南投縣名間鄉武東巷,1
南投縣草屯鎮明正里炎峰街,1
南投縣埔里鎮大湳里守城路,1
南投縣仁愛鄉春陽村8鄰***路,1
南投縣竹山鎮南雲大橋,1
南投縣國姓鄉國姓村8鄰國姓路,1
南投縣埔里鎮南興街東華路,1
南投縣埔里鎮西門里中正二路,1
南投縣埔里鎮河南路育英街西安路一段,1
南投縣信義鄉神木村新中橫公路,1
南投縣南投市新興里自強二街,1
南投縣集集鎮育才街,1
南投縣鹿谷鄉投51,1
南投縣魚池鄉東池隧道前,1
南投縣水里鄉新興村帝君巷,1
南投縣草屯鎮玉峰里虎山路,1
南投縣草屯鎮草屯鎮碧洲里碧興路一段,1
南投縣埔里鎮杷城里和平東路,1
南投縣竹山鎮延和里大慶街,1
南投縣埔里鎮宏仁路,1
南投縣竹山鎮田子里,1
南投縣名間鄉投30,1
南投縣水里鄉玉峰村萬壽巷,1
南投縣集集鎮大坪巷,1
南投縣仁愛鄉精英村榮華巷,1
南投縣草屯鎮山腳里新生東路,1
南投縣埔里鎮北門里中華路,1
南投縣南投市中興東山路,1
南投縣信義鄉豐丘村台21線,1
南投縣草屯鎮投11線,1
南投縣埔里鎮愛蘭里蘭陽街,1
南投縣草屯鎮新豐里成功路ㄧ段,1
南投縣草屯鎮新庄里日新街277巷258號旁路,1
南投縣埔里鎮南門里西康路,1
南投縣埔里鎮臺21線,1
南投縣埔里鎮大湳里虎耳一街,1
南投縣名間鄉大坑村大坑墘巷,1
南投縣仁愛鄉四區產業道路,1
南投縣鹿谷鄉廣興村中正路,1
南投縣名間鄉仁和村產業道路,1
南投縣竹山鎮德興里圳頭巷,1
南投縣埔里鎮蜈蜙路,1
南投縣草屯鎮北勢里玉屏巷,1
南投縣水里鄉新城村金龍路,1
南投縣魚池鄉水社隧道往日月潭方向出口附近,1
南投縣草屯鎮鎮御史里玉屏路,1
南投縣草屯鎮新豐里敦煌路,1
南投縣草屯鎮新豐里日新街201巷,1
南投縣集集鎮林尾里山腳巷,1
南投縣草屯鎮中和里永安路,1
南投縣名間鄉同源圳產業道路,1
南投縣集集鎮富山里集集大山產業道路,1
南投縣草屯鎮中原里坪腳巷,1
南投縣仁愛鄉親愛村親和巷,1
南投縣埔里鎮清新里育英八街,1
南投縣草屯鎮草屯鎮加老里芬草路3段,1
南投縣中寮鄉龍安村05鄰龍南路,1
南投縣竹山鎮延和里向學路,1
南投縣竹山鎮南投縣竹山鎮投149乙線,1
南投縣南投市營北里營盤路,1
南投縣埔里鎮北梅里仁愛路,1
南投縣竹山鎮延平里東興路,1
南投縣埔里鎮珠格里水頭路,1
南投縣埔里鎮虎耳五街,1
南投縣中寮鄉廣興村頂城巷,1
南投縣名間鄉新民村新民路,1
南投縣竹山鎮延平里集山路段,1
南投縣信義鄉人和村,1
南投縣竹山鎮中和里前山路一段,1
南投縣草屯鎮草屯鎮新豐里成功路一段,1
南投縣魚池鄉投131線電線桿魚五高幹45號,1
南投縣竹山鎮延平國小側門口,1
南投縣竹山鎮東埔蚋橋,1
南投縣草屯鎮石川里敦煌路,1
南投縣草屯鎮中山里中山街47號前路,1
南投縣埔里鎮西門里八德路,1
南投縣草屯鎮新豐里燉煌路四段,1
南投縣竹山鎮社寮堤防2.4KM處,1
南投縣草屯鎮加老里墩煌路3段,1
南投縣魚池鄉伊達邵遊客中心停車場,1
南投縣埔里鎮枇杷里慈恩街198巷,1
南投縣埔里鎮東門里南昌街,1
南投縣埔里鎮杷城里隆生路,1
南投縣草屯鎮敦和里忠孝街287巷,1
南投縣草屯鎮草溪富貴巷,1
南投縣水里鄉北埔村中山東街,1
南投縣竹山鎮中山路段,1
南投縣草屯鎮敦和里信義街345巷,1
南投縣南投市漳和里興和巷,1
南投縣名間鄉濁水村彰南路,1
南投縣竹山鎮竹山里前山路ㄧ段,1
南投縣水里鄉永豐村堤防路,1
南投縣名間鄉名間交流道南下車道,1
南投縣草屯鎮新豐里敦煌路四段,1
南投縣鹿谷鄉鹿谷村中正路3段,1
南投縣埔里鎮知安路往中山路一段,1
南投縣仁愛鄉合作村和氣巷,1
南投縣南投市台14乙線,1
南投縣埔里鎮北門里中山路,1
南投縣南投市內興里中興路口段,1
南投縣集集鎮富山里大坪巷,1
南投縣草屯鎮加老里中投公路,1
南投縣埔里鎮西門里東榮路,1
南投縣埔里鎮新興巷29-1號前路,1
南投縣集集鎮集集線,1
南投縣南投市內新里營中路,1
南投縣南投市成功三206號,1
南投縣名間鄉田仔村蓮蕉巷,1
南投縣水里鄉城樂街,1
南投縣南投市名間自行車道,1
南投縣埔里鎮北梅里中正路,1
南投縣埔里鎮廣成里西安路二段,1
南投縣國姓鄉地點:南投縣國姓鄉福龜村中正路1段,1
南投縣魚池鄉水社隧道內（頭社往日月潭方向）,1
南投縣竹山鎮中正里加正巷,1
南投縣名間鄉萬丹村產業道路,1
南投縣南投市南投交流道往北匣道口前,1
南投縣集集鎮集集里台16線,1
南投縣水里鄉南光村七賢街,1
南投縣仁愛鄉大同村榮光巷,1
南投縣名間鄉名竹大橋,1
南投縣水里鄉永豐村中山路一段,1
南投縣埔里鎮西門里中山路2段,1
南投縣草屯鎮御史里008鄰中正路,1
南投縣中寮鄉投17-1,1
南投縣竹山鎮山崇里溫水巷-038號路,1
南投縣集集鎮田寮里大石巷,1
南投縣竹山鎮中崎里沈潭巷,1
南投縣竹山鎮沉潭巷,1
南投縣竹山鎮富州巷,1
南投縣埔里鎮新興巷,1
南投縣草屯鎮和平里014鄰虎山路,1
南投縣草屯鎮玉峰里中山街,1
南投縣水里鄉郡坑村水信路二段,1
南投縣南投市中華,1
南投縣埔里鎮南門里中山路三段,1
南投縣埔里鎮七賢一街,1
南投縣國姓鄉埔源產業道路,1
南投縣埔里鎮埔里鎮中山路二段,1
南投縣魚池鄉共和村長興巷,1
南投縣集集鎮集集里名水路2段,1
南投縣草屯鎮明正里中山街芬草路,1
南投縣埔里鎮慈恩社區前防汛道路,1
南投縣埔里鎮珠格里隆生路2段,1
南投縣水里鄉農富路,1
